"filename", "language", "Python", "Ignore", "Ini", "HTML", "Markdown", "JSON", "YAML", "Shell Script", "pip requirements", "Docker", "C++", "C", "ARM Scatter File", "JavaScript", "CSS", "XML", "comment", "blank", "total"
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\cifar10\RTE\_ARMCM4_FP\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 7, 23
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\cifar10\RTE\_ARMCM7_SP\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 7, 23
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\cifar10\arm_nnexamples_cifar10.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 96, 31, 197
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\cifar10\arm_nnexamples_cifar10_inputs.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 4, 7
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\cifar10\arm_nnexamples_cifar10_parameter.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 7, 44
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\cifar10\arm_nnexamples_cifar10_weights.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 9, 27
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\gru\RTE\Compiler\EventRecorderConf.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 30, 11, 45
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\gru\RTE\_ARMCM0\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 10, 7, 25
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\gru\RTE\_ARMCM3\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 7, 23
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\gru\RTE\_ARMCM4_FP\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 7, 23
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\gru\RTE\_ARMCM7_SP\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 10, 7, 23
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\gru\arm_nnexamples_gru.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 104, 25, 222
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Examples\ARM\arm_nn_examples\gru\arm_nnexamples_gru_test_data.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 12, 24
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Include\arm_nn_tables.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 39, 9, 60
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Include\arm_nnfunctions.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 631, 73, 1011
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Include\arm_nnsupportfunctions.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 105, 28, 203
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\RTE\_ARMCM0\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 10, 7, 21
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\RTE\_ARMCM3\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 7, 27
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\RTE\_ARMCM4_FP\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 7, 27
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\RTE\_ARMCM7_SP\RTE_Components.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 10, 7, 27
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_convolve_HWC_q15_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 17, 4, 72
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_convolve_HWC_q15_ref_nonsquare.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 17, 7, 84
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_convolve_HWC_q7_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 18, 4, 73
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_convolve_HWC_q7_ref_nonsquare.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 18, 4, 79
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_depthwise_separable_conv_HWC_q7_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 18, 3, 71
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_depthwise_separable_conv_HWC_q7_ref_nonsquare.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 18, 3, 76
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_mat_q7_vec_q15_opt_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 17, 17, 121
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_mat_q7_vec_q15_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 17, 3, 44
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_q15_opt_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 17, 16, 120
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_q15_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 17, 3, 44
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_q7_opt_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 17, 21, 139
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_fully_connected_q7_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 17, 3, 44
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_nn_mult_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 17, 8, 59
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_pool_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 17, 6, 97
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\arm_relu_ref.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 17, 6, 43
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\fully_connected_testing_weights.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\Ref_Implementations\ref_functions.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 38, 26, 251
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\arm_nnexamples_nn_test.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 55, 221, 802
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\NN_Lib_Tests\nn_test\arm_nnexamples_nn_test.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 20, 79
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ActivationFunctions\arm_nn_activations_q15.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 55, 13, 102
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ActivationFunctions\arm_nn_activations_q7.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 54, 8, 92
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ActivationFunctions\arm_relu_q15.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 53, 18, 107
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ActivationFunctions\arm_relu_q7.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 53, 20, 111
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_1x1_HWC_q7_fast_nonsquare.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 89, 29, 236
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q15_basic.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 76, 20, 208
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q15_fast.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 90, 29, 256
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q15_fast_nonsquare.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 95, 29, 266
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_RGB.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 115, 28, 280
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_basic.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 86, 25, 231
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_basic_nonsquare.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 80, 25, 229
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_fast.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 248, 0, 0, 0, 0, 122, 39, 409
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_convolve_HWC_q7_fast_nonsquare.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 105, 39, 380
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_depthwise_separable_conv_HWC_q7.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 283, 0, 0, 0, 0, 95, 41, 419
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_depthwise_separable_conv_HWC_q7_nonsquare.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 0, 0, 0, 0, 91, 41, 412
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_nn_mat_mult_kernel_q7_q15.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 56, 28, 188
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\ConvolutionFunctions\arm_nn_mat_mult_kernel_q7_q15_reordered.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 52, 19, 139
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_mat_q7_vec_q15.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 68, 36, 200
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_mat_q7_vec_q15_opt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 124, 60, 404
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_q15.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 65, 34, 194
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_q15_opt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 104, 52, 333
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_q7.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 68, 37, 199
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\FullyConnectedFunctions\arm_fully_connected_q7_opt.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 0, 0, 0, 0, 136, 63, 485
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_nn_mult_q15.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 71, 30, 148
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_nn_mult_q7.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 67, 22, 120
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_nntables.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 61, 12, 298
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_q7_to_q15_no_shift.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 70, 29, 135
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\NNSupportFunctions\arm_q7_to_q15_reordered_no_shift.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 89, 24, 146
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\PoolingFunctions\arm_pool_q7_HWC.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 0, 122, 62, 449
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\SoftmaxFunctions\arm_softmax_q15.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 67, 14, 121
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\NN\Source\SoftmaxFunctions\arm_softmax_q7.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 70, 14, 122
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\RTOS2\Include\cmsis_os2.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 341, 141, 757
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\RTOS2\Include\os_tick.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 40, 14, 72
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\RTOS2\Source\os_systick.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 35, 26, 133
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\RTOS2\Source\os_tick_gtim.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 54, 40, 188
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\RTOS2\Source\os_tick_ptim.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 48, 36, 166
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\RTOS2\Template\cmsis_os.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 407, 0, 0, 0, 0, 0, 390, 126, 923
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\RTOS2\Template\cmsis_os1.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 256, 0, 0, 0, 0, 33, 73, 362
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\CMSIS\RTOS\Template\cmsis_os.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 347, 124, 699
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\Legacy\stm32_hal_legacy.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3269, 0, 0, 0, 0, 0, 616, 450, 4335
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\Legacy\stm32f1xx_hal_can_ex_legacy.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 64, 27, 126
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\Legacy\stm32f1xx_hal_can_legacy.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265, 0, 0, 0, 0, 0, 399, 113, 777
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32_assert_template.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 33, 9, 57
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 182, 46, 358
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_adc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 375, 0, 0, 0, 0, 0, 492, 134, 1001
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_adc_ex.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 297, 88, 707
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_can.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 377, 127, 856
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_cec.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 319, 77, 560
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_conf_template.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237, 0, 0, 0, 0, 0, 88, 74, 399
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_cortex.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 172, 55, 409
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_crc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 115, 32, 182
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_dac.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 221, 92, 458
"c:\Users\Q\Desktop\paper2github\system_embedded\STM32\F103ZET6_AD7606\Drivers\STM32F1xx_HAL_Driver\Inc\stm32f1xx_hal_dac_ex.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 105, 45, 277
